deal id,seller id,seller,brand,category,product name,stock,sell price,discount value,discounted price,discount_ratio
13144315,218031,더베이스_W,1017 ALYX 9SM,스니커즈,1017 알릭스 9SM 스니커즈 AAUSN0029LE02MTY0001,5,723000.00,68000.000,655000.000,0.0941
13151355,140453,더베이스_Q,7 FOR ALL MANKIND,진,세븐포올맨카인드 진 JSTLC310MD22GREY,9,383000.00,32000.000,351000.000,0.0836
13146397,96815,더베이스,7 FOR ALL MANKIND,진,세븐포올맨카인드 진 JSZOC100HI ZOEYMIDBLUE,8,442000.00,213000.000,229000.000,0.4819
13153739,139785,더베이스_T,A PUNTO B,팬츠,A PUNTO B 팬츠 P1002 TS647 ECRU,1,705000.00,247000.000,458000.000,0.3504
13150179,63,더베이스,A.P.C.,스니커즈,아페쎄 스니커즈 PUAAW M56112 CAF,10,439000.00,129000.000,310000.000,0.2938
13146686,63,더베이스,A.P.C.,스니커즈,아페쎄 스니커즈 PUAAW M56112 AAB,10,439000.00,129000.000,310000.000,0.2938
13151892,140453,더베이스_Q,ACNE STUDIOS,니트 & 스웨터,아크네 스튜디오 니트 & 스웨터 A60384ANTHRACITEGREY,3,495000.00,71000.000,424000.000,0.1434
13151822,140453,더베이스_Q,ACNE STUDIOS,니트 & 스웨터,아크네 스튜디오 니트 & 스웨터 FNMNKNIT000276B60202,1,674000.00,243000.000,431000.000,0.3605
13151765,140453,더베이스_Q,ACNE STUDIOS,니트 & 스웨터,아크네 스튜디오 니트 & 스웨터 A60384WARMBEIGE,4,495000.00,71000.000,424000.000,0.1434
13151858,140453,더베이스_Q,ACNE STUDIOS,팬츠,아크네 스튜디오 팬츠 FNMNTROU000525BK0399CJHTH,2,589000.00,209000.000,380000.000,0.3548
13152184,262713,더베이스_X,ADIDAS,기타,아디다스 슈즈 H06519NY,30,425000.00,0.000,425000.000,0.0000
13151282,140453,더베이스_Q,ADIDAS,스니커즈,아디다스 스니커즈 H038980ORGTINFOCORAOWHITE,1,216000.00,33000.000,183000.000,0.1528
13151152,140453,더베이스_Q,ADIDAS,스니커즈,아디다스 스니커즈 H018430OWHITEHALMINWONWHI,1,280000.00,48000.000,232000.000,0.1714
13150186,63,더베이스,ADIDAS,스니커즈,아디다스 스니커즈 GY9135 FWHOW,8,345000.00,71000.000,274000.000,0.2058
13151853,140453,더베이스_Q,ADIDAS,티셔츠,아디다스 티셔츠 H090620CLOWHI,8,113000.00,23000.000,90000.000,0.2035
13151849,140453,더베이스_Q,ADIDAS,티셔츠,아디다스 티셔츠 H625190WONWHI,15,120000.00,27000.000,93000.000,0.2250
13151189,140453,더베이스_Q,ADIDAS Y3,팬츠,아디다스 Y3 팬츠 GV4202BLACK,3,301000.00,12000.000,289000.000,0.0399
13147869,96815,더베이스,ALANUI,가디건,알라누이 가디건 LWHB064F22KNI017 8585,1,2231000.00,1151000.000,1080000.000,0.5159
13151274,140453,더베이스_Q,ALANUI,스니커즈,알라누이 스니커즈 LWIG003F21LEA0016060,1,502000.00,95000.000,407000.000,0.1892
13152114,139812,더베이스_R,ALESSANDRA RICH,니트 & 스웨터,알레산드라리치 니트 & 스웨터 FAB3116K3754 811,1,1651000.00,832000.000,819000.000,0.5039
13148466,277577,더베이스_AA,ALEVI,샌들,알레비 샌들 L22WC005U 0687960ELECTRIC,6,1475000.00,765000.000,710000.000,0.5186
13148450,277577,더베이스_AA,ALEVI,샌들,알레비 샌들 L22W3001U 0004402NUDE,8,1439000.00,744000.000,695000.000,0.5170
13164932,262713,더베이스_X,ALEXANDER MCQUEEN,기타,알렉산더 맥퀸 가방 554128DYTBA,6,3505000.00,1021000.000,2484000.000,0.2913
13150194,63,더베이스,ALEXANDER MCQUEEN,스니커즈,알렉산더 맥퀸 스니커즈 718139 WHGP7 8963,10,814000.00,154000.000,660000.000,0.1892
13146701,63,더베이스,ALEXANDER MCQUEEN,스니커즈,알렉산더 맥퀸 스니커즈 718139 WHGP7 8964,9,814000.00,154000.000,660000.000,0.1892
13153840,342319,더베이스_AL,ALEXANDER MCQUEEN KIDS,스니커즈,[키즈] 알랙산더 맥퀸 키즈 스니커즈 687070 WHX12 WHITE PATCHOULI,2,602000.00,219000.000,383000.000,0.3638
13150251,63,더베이스,ALEXANDER WANG,가디건,알렉산더 왕 가디건 1KC4213054 010,1,1736000.00,665000.000,1071000.000,0.3831
13155427,63,더베이스,ALEXANDER WANG,데님 반바지,알렉산더 왕 데님 반바지 4DC1224071 270P,2,525000.00,192000.000,333000.000,0.3657
13152131,139812,더베이스_R,ALEXANDER WANG,파우치,알렉산더 왕 파우치 2030P0073C 001,1,1309000.00,536000.000,773000.000,0.4095
13158490,333703,더베이스_AH,ALICE & OLIVIA,기타,앨리스 앤 올리비아 스커트 CC209J16310BLACK,1,1181000.00,278000.000,903000.000,0.2354
13147784,333703,더베이스_AH,ALICE & OLIVIA,남방 & 블라우스,앨리스 앤 올리비아 남방 & 블라우스 CC208084025A127,2,872000.00,202000.000,670000.000,0.2317
13158486,333703,더베이스_AH,ALICE & OLIVIA,탑,앨리스 앤 올리비아 탑 CC209W25006OFFWHITE,2,615000.00,137000.000,478000.000,0.2228
13146394,96815,더베이스,AMBUSH,백팩 & 벨트백,엠부시 백팩 & 벨트백 BMNO002F22FAB002 1072,1,1547000.00,643000.000,904000.000,0.4156
13151878,140453,더베이스_Q,AMBUSH,자켓,엠부시 자켓 BMBB009F21FLE0010404,2,1151000.00,428000.000,723000.000,0.3719
13150269,63,더베이스,AMBUSH,탑,엠부시 탑 BMAA064F22JER001 1003,9,322000.00,137000.000,185000.000,0.4255
13150268,63,더베이스,AMBUSH,탑,엠부시 탑 BMAA064F22JER001 0310,9,322000.00,137000.000,185000.000,0.4255
13150255,63,더베이스,AMBUSH,후드 스웻셔츠,엠부시 후드 스웻셔츠 BMBB021F22FLE001 0284,9,963000.00,440000.000,523000.000,0.4569
13150249,63,더베이스,AMBUSH,후드 스웻셔츠,엠부시 후드 스웻셔츠 BMBB021F22FLE001 2884,5,963000.00,440000.000,523000.000,0.4569
13152134,139812,더베이스_R,AMI,니트 & 스웨터,아미 니트 & 스웨터 UKC002018 605,3,819000.00,332000.000,487000.000,0.4054
13151131,140453,더베이스_Q,AMI,셔츠 & 남방,아미 셔츠 & 남방 HSH112229001,2,674000.00,162000.000,512000.000,0.2404
13151390,140453,더베이스_Q,AMI,팬츠,아미 팬츠 HTR004258050,2,591000.00,140000.000,451000.000,0.2369
13148390,96815,더베이스,AMINA MUADDI,구두,아미나 무아디 구두 BEGUMGLASS70 PVCTRANSPARENT,1,1547000.00,643000.000,904000.000,0.4156
13144210,262713,더베이스_X,AMINA MUADDI,기타,아미나 무아디 가방 RIHBUCKETBAGSA,6,1550000.00,755000.000,795000.000,0.4871
13146318,136979,더베이스_P,ANDAMANE,기타,ANDAMANE 스커트 T120306ATNP152MIDNIGHT BLUE,5,497000.00,215000.000,282000.000,0.4326
13146308,136979,더베이스_P,ANDAMANE,기타,ANDAMANE 스커트 T120311ATNP152MIDNIGHT BLUE,4,625000.00,276000.000,349000.000,0.4416
13146321,136979,더베이스_P,ANDAMANE,니랭스 원피스/드레스,ANDAMANE 니랭스 원피스/드레스 T120111CTJP106FLORAL BLACK MULTI,2,536000.00,234000.000,302000.000,0.4366
13146310,136979,더베이스_P,ANDAMANE,니랭스 원피스/드레스,ANDAMANE 니랭스 원피스/드레스 T120145ATJP062BLACK,4,625000.00,276000.000,349000.000,0.4416
13146299,136979,더베이스_P,ANDAMANE,니랭스 원피스/드레스,ANDAMANE 니랭스 원피스/드레스 T120102ATJP103CICLAMINO,4,1268000.00,582000.000,686000.000,0.4590
13146328,136979,더베이스_P,ANDAMANE,니트 & 스웨터,ANDAMANE 니트 & 스웨터 T127002AFW023FUCHSIA,4,781000.00,349000.000,432000.000,0.4469
13146316,136979,더베이스_P,ANDAMANE,니트 & 스웨터,ANDAMANE 니트 & 스웨터 T127002AFW023BLACK,5,781000.00,349000.000,432000.000,0.4469
13146320,136979,더베이스_P,ANDAMANE,자켓,ANDAMANE 자켓 T123002ATNP152MIDNIGHT BLUE,3,1383000.00,636000.000,747000.000,0.4599
13146329,136979,더베이스_P,ANDAMANE,탑,ANDAMANE 탑 T120704ATJP103BLACK,5,497000.00,215000.000,282000.000,0.4326
13146324,136979,더베이스_P,ANDAMANE,탑,ANDAMANE 탑 T120719BTJP106FLORAL BLACK MULTI,4,517000.00,225000.000,292000.000,0.4352
13146319,136979,더베이스_P,ANDAMANE,팬츠,ANDAMANE 팬츠 T120407ATNP152MIDNIGHT BLUE,4,625000.00,276000.000,349000.000,0.4416
13146315,136979,더베이스_P,ANDAMANE,팬츠,ANDAMANE 팬츠 T120412CTJP106FLORAL BLACK MULTI,4,497000.00,215000.000,282000.000,0.4326
13146303,136979,더베이스_P,ANDAMANE,팬츠,ANDAMANE 팬츠 T120410CTJP101BLACK,4,517000.00,225000.000,292000.000,0.4352
13144211,262713,더베이스_X,ANDAMANE,팬츠,ANDAMANE 팬츠 T120412CTJP106,1,388000.00,70000.000,318000.000,0.1804
13144199,262713,더베이스_X,ANDAMANE,팬츠,ANDAMANE 팬츠 T120411ATJP062,4,284000.00,49000.000,235000.000,0.1725
13150900,140453,더베이스_Q,ANIYE BY,점프수트/올인원,ANIYE BY 점프수트/올인원 1818222200336,1,589000.00,54000.000,535000.000,0.0917
13150282,63,더베이스,ANTONINO VALENTI,탑,ANTONINO VALENTI 탑 4210AV 22W 10 153,2,1383000.00,490000.000,893000.000,0.3543
13150267,63,더베이스,ANTONINO VALENTI,풀오버,ANTONINO VALENTI 풀오버 4600AV 22W 16 02,1,1256000.00,444000.000,812000.000,0.3535
13146664,63,더베이스,ANTONINO VALENTI,풀오버,ANTONINO VALENTI 풀오버 4600AV 22W 16 05,1,1256000.00,444000.000,812000.000,0.3535
13151766,140453,더베이스_Q,AQUAZZURA,구두,아쿠아주라 구두 SHIHIGB0VEL102,7,1013000.00,201000.000,812000.000,0.1984
13146771,63,더베이스,AQUAZZURA,샌들,아쿠아주라 샌들 SPLHIGS0 SPP CCC,3,1588000.00,565000.000,1023000.000,0.3558
13151668,140453,더베이스_Q,ARMANI,다운 자켓,알마니 다운 자켓 8NYB01YNM4Z1200,5,259000.00,11000.000,248000.000,0.0425
13151220,140453,더베이스_Q,ASPESI,니트 & 스웨터,아스페시 니트 & 스웨터 5166V03404159,3,674000.00,31000.000,643000.000,0.0460
13151209,140453,더베이스_Q,ASPESI,팬츠,아스페시 팬츠 0131V01801241,4,426000.00,19000.000,407000.000,0.0446
13147388,277753,더베이스_AB,ATTICO,부츠,아티코 부츠 228WS507 L019 100 100,3,2086000.00,861000.000,1225000.000,0.4128
13151026,140453,더베이스_Q,AXEL ARIGATO,스니커즈,악셀 아리가토 스니커즈 93036BIANCO,2,412000.00,29000.000,383000.000,0.0704
13152070,139812,더베이스_R,BALENCIAGA,셔츠 & 남방,발렌시아가 셔츠 & 남방 720105TNM23 6400,3,2763000.00,1259000.000,1504000.000,0.4557
13144777,342319,더베이스_AL,BALENCIAGA,숄더백,발렌시아가 숄더백 592833 1LR67 BLACK,2,3770000.00,1117000.000,2653000.000,0.2963
13146609,342319,더베이스_AL,BALENCIAGA,스니커즈,발렌시아가 스니커즈 524039 W2FA1 WHITE/BLACK,4,1670000.00,568000.000,1102000.000,0.3401
13144854,342319,더베이스_AL,BALENCIAGA,스니커즈,발렌시아가 스니커즈 542436 W3AC1 BLACK WHITE,1,1565000.00,531000.000,1034000.000,0.3393
13152100,139812,더베이스_R,BALENCIAGA,슬리퍼,발렌시아가 페이크퍼 시어링 폴리티컬 웨이브 로고 샌들 654261W2DO1 1096,6,1084000.00,396000.000,688000.000,0.3653
13144781,342319,더베이스_AL,BALENCIAGA,지갑,발렌시아가 지갑 593812 1IZIM BLACK/L WHITE,1,368000.00,112000.000,256000.000,0.3043
13144779,342319,더베이스_AL,BALENCIAGA,크로스백,발렌시아가 크로스백 593546 1QJ4M BLACK,1,3678000.00,1444000.000,2234000.000,0.3926
13150198,63,더베이스,BALLY,구두,발리 구두 WF000M BON15,8,1283000.00,545000.000,738000.000,0.4248
13150149,110017,더베이스_F,BALMAIN,기타,[키즈] 발망 가방 6R0Q08B0012930BC 0,3,699000.00,192000.000,507000.000,0.2747
13150020,77165,더베이스,BALMAIN,니트 & 스웨터,발망 숄더 버튼 로고 코튼 니트 XH0KD010KB66,1,1514000.00,906000.000,608000.000,0.5984
13151757,140453,더베이스_Q,BALMAIN,부츠,발망 부츠 YN0TC785LCZP0PA,2,2196000.00,322000.000,1874000.000,0.1466
13152063,113006,더베이스_H,BALMAIN,자켓,발망 자켓 SC055CC26 0PA,1,2726000.00,976000.000,1750000.000,0.3580
13145355,96815,더베이스,BALMAIN,터틀넥 니트,발망 터틀넥 니트 YF2KF000 KB02EEB,2,2586000.00,1540000.000,1046000.000,0.5955
13147923,88730,더베이스,BALMAIN,티셔츠,발망 티셔츠 WH0EF000 G123UCQ,1,685000.00,342000.000,343000.000,0.4993
13150270,63,더베이스,BAOBAO,숄더백,바오바오 숄더백 BB28AG546 31,1,697000.00,301000.000,396000.000,0.4319
13146751,63,더베이스,BARACUTA,자켓,BARACUTA 자켓 BRCPS0897UT2491 2629,3,656000.00,215000.000,441000.000,0.3277
13151699,140453,더베이스_Q,BARBA,니트 & 스웨터,BARBA 니트 & 스웨터 1559055567061,5,550000.00,45000.000,505000.000,0.0818
13151313,140453,더베이스_Q,BARBOUR,기타,바버 수트 & 블레이저 LQU1545LQUVERDE,5,792000.00,59000.000,733000.000,0.0745
13151889,140453,더베이스_Q,BARBOUR,모자,바버 모자 MHA0003MHA091BLU,6,132000.00,7000.000,125000.000,0.0530
13151336,140453,더베이스_Q,BARBOUR,자켓,바버 자켓 LQU1544LQUARANCIONE,5,660000.00,49000.000,611000.000,0.0742
13146753,63,더베이스,BARBOUR,파카,바버 파카 MWX0698 OL71,9,813000.00,319000.000,494000.000,0.3924
13150287,63,더베이스,BARBOUR,풀오버,바버 풀오버 MKN0867 NY94,7,281000.00,101000.000,180000.000,0.3594
13151261,140453,더베이스_Q,BARROW,후드 & 스웻셔츠,바로우 후드 & 스웻셔츠 032484013,6,326000.00,13000.000,313000.000,0.0399
13150136,110017,더베이스_F,BILLIEBLUSH,파카,[키즈] 빌리블러쉬 파카 U1633885T 0,15,226000.00,50000.000,176000.000,0.2212
13150965,140453,더베이스_Q,BIRKENSTOCK,샌들,버켄스탁 샌들 10206270BLACK,1,189000.00,28000.000,161000.000,0.1481
13150818,140453,더베이스_Q,BLUE SKY INN,셔츠 & 남방,블루스카이인 셔츠 & 남방 BS2202SH002CHK,3,397000.00,34000.000,363000.000,0.0856
13151247,140453,더베이스_Q,BOB,자켓,BOB 자켓 A23IGLE405T40522BOTTIGLIA,10,535000.00,0.000,535000.000,0.0000
13152085,139812,더베이스_R,BODE,셔츠 & 남방,보디 셔츠 & 남방 MRSH000075 NAVY,1,1320000.00,730000.000,590000.000,0.5530
13144316,218031,더베이스_W,BOTTEGA VENETA,기타,보테가베네타 슈즈 716219V2CM01000,5,1117000.00,107000.000,1010000.000,0.0958
13151812,140453,더베이스_Q,BOTTEGA VENETA,니트 & 스웨터,보테가베네타 니트 & 스웨터 664320V09V04440,1,1006000.00,373000.000,633000.000,0.3708
13152137,139812,더베이스_R,BOTTEGA VENETA,다운 자켓,보테가베네타 다운 자켓 704136V0Y30 4289,1,3953000.00,2003000.000,1950000.000,0.5067
13152125,139812,더베이스_R,BOTTEGA VENETA,부츠,보테가베네타 부츠 716205VBS50 2287,4,2123000.00,857000.000,1266000.000,0.4037
13152074,139812,더베이스_R,BOTTEGA VENETA,부츠,보테가베네타 부츠 716173V2EH0 1000,3,12521000.00,5405000.000,7116000.000,0.4317
13152135,139812,더베이스_R,BOTTEGA VENETA,코트,보테가베네타 코트 716566V2C90 2603,1,6809000.00,3461000.000,3348000.000,0.5083
13147875,77165,더베이스,BOTTEGA VENETA,크로스백,보테가베네타 루프 크로스백 스몰 680255,1,3287000.00,992000.000,2295000.000,0.3018
13144193,262713,더베이스_X,BRUNELLO CUCINELLI,기타,브루넬로 쿠치넬리 아우터 M225P116WS,2,6787000.00,1473000.000,5314000.000,0.2170
13151435,140453,더베이스_Q,BRUNELLO CUCINELLI,니트 & 스웨터,브루넬로 쿠치넬리 니트 & 스웨터 M16130604C079,2,2727000.00,740000.000,1987000.000,0.2714
13151194,140453,더베이스_Q,BRUNELLO CUCINELLI,니트 & 스웨터,브루넬로 쿠치넬리 니트 & 스웨터 M1F352806CT961,1,7276000.00,2039000.000,5237000.000,0.2802
13150919,140453,더베이스_Q,BRUNELLO CUCINELLI,니트 & 스웨터,브루넬로 쿠치넬리 니트 & 스웨터 M22704806GCHD41,2,4061000.00,1204000.000,2857000.000,0.2965
13151096,140453,더베이스_Q,BRUNELLO CUCINELLI,스니커즈,브루넬로 쿠치넬리 스니커즈 MZNUG2356C8212,6,1573000.00,395000.000,1178000.000,0.2511
13151293,140453,더베이스_Q,BRUNELLO CUCINELLI,팬츠,브루넬로 쿠치넬리 팬츠 ME226I1770C272,2,1048000.00,260000.000,788000.000,0.2481
13145353,96815,더베이스,BRUNELLO CUCINELLI,팬츠,브루넬로 쿠치넬리 팬츠 M12174199 C9504,1,3883000.00,2509000.000,1374000.000,0.6461
13145347,96815,더베이스,BRUNELLO CUCINELLI,팬츠,브루넬로 쿠치넬리 팬츠 M249DE1890 C2200,2,1505000.00,903000.000,602000.000,0.6000
13144176,262713,더베이스_X,BRUNELLO CUCINELLI,팬츠,브루넬로 쿠치넬리 팬츠 ME226E1450WO,2,1135000.00,219000.000,916000.000,0.1930
13150148,110017,더베이스_F,BURBERRY,기타,[키즈] 버버리 가방 8054137A9116 0,3,1079000.00,306000.000,773000.000,0.2836
13146435,277577,더베이스_AA,BURBERRY,숄더백,버버리 숄더백 8060068 X,1,2333000.00,977000.000,1356000.000,0.4188
13150192,63,더베이스,BURBERRY,스니커즈,버버리 스니커즈 8059032 N1189,8,1424000.00,404000.000,1020000.000,0.2837
13146706,63,더베이스,BURBERRY,스니커즈,버버리 스니커즈 8055885 A8894,2,845000.00,236000.000,609000.000,0.2793
13152145,139812,더베이스_R,BURBERRY,자켓,버버리 자켓 8060487 A8900,3,2739000.00,1215000.000,1524000.000,0.4436
13152144,139812,더베이스_R,BURBERRY,자켓,버버리 자켓 8058547 A9697,1,2406000.00,1031000.000,1375000.000,0.4285
13152106,139812,더베이스_R,BURBERRY,탑,버버리 탑 8058101 A7028,7,1405000.00,594000.000,811000.000,0.4228
13150145,110017,더베이스_F,BURBERRY,파카,[주니어] 버버리 파카 8053680A7026 T,2,1167000.00,333000.000,834000.000,0.2853
13150307,139771,더베이스_S,BURBERRY KIDS,가디건,[주니어] 버버리 키즈 가디건 8053479 A7029 ARCHIVE BEIGE IP S,1,731000.00,202000.000,529000.000,0.2763
13150291,139771,더베이스_S,BURBERRY KIDS,기타,[키즈] 버버리 키즈 니트 & 스웻셔츠 8051738 A7029 ARCHIVE BEIGE IP S,1,731000.00,202000.000,529000.000,0.2763
13164940,262713,더베이스_X,BY FAR,기타,바이파 가방 22FWMPHSCTPMEDLE,3,871000.00,166000.000,705000.000,0.1906
13144194,262713,더베이스_X,BY FAR,기타,바이파 가방 20CRMIRACEDSMALE,2,462000.00,84000.000,378000.000,0.1818
13164929,262713,더베이스_X,CANADA GOOSE,기타,캐나다구스 티셔츠 & 탑 7400LCO,5,521000.00,96000.000,425000.000,0.1843
13164865,140453,더베이스_Q,CANADA GOOSE,다운 자켓,캐나다구스 다운 자켓 2209L61,3,1033000.00,49000.000,984000.000,0.0474
13164863,140453,더베이스_Q,CANADA GOOSE,다운 자켓,캐나다구스 다운 자켓 2712L11,2,1033000.00,49000.000,984000.000,0.0474
13148442,277577,더베이스_AA,CASABLANCA,롱 탑,카사블랑카 롱 탑 MF22 KW 230 02 WHITE/BLUE/RED,2,550000.00,0.000,550000.000,0.0000
13152115,139812,더베이스_R,CASABLANCA,자켓,카사블랑카 자켓 MF22JK14201 TENNISCLUBICON,2,1122000.00,569000.000,553000.000,0.5071
13148440,277577,더베이스_AA,CASADEI,부츠,카사데이 부츠 1R353Z1001TANGO 9000,2,1532000.00,767000.000,765000.000,0.5007
13151890,140453,더베이스_Q,CHIARA FERRAGNI,니트 & 스웨터,키아라 페라그니 니트 & 스웨터 73CBFM24CMA1022414,3,368000.00,32000.000,336000.000,0.0870
13150189,63,더베이스,CHIARA FERRAGNI,뮬,키아라 페라그니 뮬 CF2955 WHITE,8,187000.00,63000.000,124000.000,0.3369
13146682,63,더베이스,CHIARA FERRAGNI,뮬,키아라 페라그니 뮬 CF2955 PINK,8,187000.00,63000.000,124000.000,0.3369
13146715,63,더베이스,CHIARA FERRAGNI,샌들,키아라 페라그니 샌들 CF3030 BLACK,8,462000.00,175000.000,287000.000,0.3788
13164870,124930,더베이스,CHIARA FERRAGNI,쇼트팬츠,키아라 페라그니 쇼트팬츠 72CBD516ES029D06 003,1,553000.00,91000.000,462000.000,0.1646
13150199,63,더베이스,CHIARA FERRAGNI,스니커즈,키아라 페라그니 스니커즈 CF3003 VLTGN,8,344000.00,128000.000,216000.000,0.3721
13147387,333704,더베이스_AI,CHIARA FERRAGNI,자켓,[키즈] 키아라 페라그니 자켓 590100 0040 0095 PINK,4,449000.00,0.000,449000.000,0.0000
13164869,124930,더베이스,CHIARA FERRAGNI,캐주얼 바지,키아라 페라그니 캐주얼 바지 72CBC102N0008 899,1,224000.00,32000.000,192000.000,0.1429
13164868,124930,더베이스,CHIARA FERRAGNI,후드 & 스웻셔츠,키아라 페라그니 후드 & 스웻셔츠 72CBFM12CMA01 216,1,441000.00,71000.000,370000.000,0.1610
13164867,124930,더베이스,CHIARA FERRAGNI,후드 & 스웻셔츠,키아라 페라그니 후드 & 스웻셔츠 72CBI311FS037 003,1,993000.00,171000.000,822000.000,0.1722
13152269,342319,더베이스_AL,CHLOE,기타,끌로에 가방 CHC22AS628 I31 Black,4,3081000.00,1418000.000,1663000.000,0.4602
13152262,342319,더베이스_AL,CHLOE,기타,끌로에 가방 CHC22AS397 I26 White - Brown 1,4,1598000.00,686000.000,912000.000,0.4293
13152260,342319,더베이스_AL,CHLOE,기타,끌로에 가방 CHC22AS383 I26 White - Brown 1,3,1598000.00,686000.000,912000.000,0.4293
13152226,342319,더베이스_AL,CHLOE,기타,끌로에 가방 CHC22WS441 I90 Black,1,4941000.00,2441000.000,2500000.000,0.4940
13144887,342319,더베이스_AL,CHLOE,샌들,끌로에 샌들 CHC22U18 8Z3 White,20,754000.00,345000.000,409000.000,0.4576
13157003,342319,더베이스_AL,CHLOE,숄더백,끌로에 숄더백 CHC22AS571 H95 Nude,1,3540000.00,1674000.000,1866000.000,0.4729
13153820,342319,더베이스_AL,CHLOE,숄더백,끌로에 숄더백 CHC21WP015 F57 Cashmere Grey,4,577000.00,234000.000,343000.000,0.4055
13152272,342319,더베이스_AL,CHLOE,숄더백,끌로에 숄더백 CHC22AS680 I31 Cashmere Grey,8,1671000.00,718000.000,953000.000,0.4297
13152270,342319,더베이스_AL,CHLOE,숄더백,끌로에 숄더백 CHC22AS680 I31 Black,5,1671000.00,718000.000,953000.000,0.4297
13148443,277577,더베이스_AA,CHLOE,숄더백,끌로에 숄더백 C22SS153G31 27S,1,2765000.00,1288000.000,1477000.000,0.4658
13144885,342319,더베이스_AL,CHLOE,숄더백,끌로에 숄더백 CHC22SS153 G31 Black,3,2851000.00,1289000.000,1562000.000,0.4521
13144878,342319,더베이스_AL,CHLOE,숄더백,끌로에 숄더백 CHC22AS680 I31 Tan,8,1671000.00,718000.000,953000.000,0.4297
13146400,96815,더베이스,COLOMBO,니트 & 스웨터,콜롬보 니트 & 스웨터 MA00057 280APL46237,9,1455000.00,814000.000,641000.000,0.5595
13146402,96815,더베이스,COLOMBO,터틀넥 니트,콜롬보 터틀넥 니트 MA00219 280APL46237,9,1379000.00,770000.000,609000.000,0.5584
13151705,140453,더베이스_Q,COMME DES GARCONS,남성지갑,꼼데가르송 남성지갑 SA2100BROWN,2,252000.00,10000.000,242000.000,0.0397
13150241,63,더베이스,COMME DES GARCONS,스니커즈,꼼데가르송 스니커즈 FJ K102 W22 WHITE,14,505000.00,163000.000,342000.000,0.3228
13151695,140453,더베이스_Q,COMME DES GARCONS,지갑,꼼데가르송 지갑 SA2100ORANGE,2,252000.00,10000.000,242000.000,0.0397
13146442,263238,더베이스_Y,COMME DES GARCONS,티셔츠,꼼데가르송 티셔츠 P1T117 WHITE,12,197000.00,38000.000,159000.000,0.1929
13146439,263238,더베이스_Y,COMME DES GARCONS,티셔츠,꼼데가르송 티셔츠 P1T117 BLACK,12,197000.00,38000.000,159000.000,0.1929
13150229,63,더베이스,COMMON PROJECT,스니커즈,커먼 프로젝트 스니커즈 2345 4102,24,728000.00,252000.000,476000.000,0.3462
13150228,63,더베이스,COMMON PROJECT,스니커즈,커먼 프로젝트 스니커즈 2340 7543C,27,642000.00,221000.000,421000.000,0.3442
13150227,63,더베이스,COMMON PROJECT,스니커즈,커먼 프로젝트 스니커즈 2340 7547,28,642000.00,221000.000,421000.000,0.3442
13150226,63,더베이스,COMMON PROJECT,스니커즈,커먼 프로젝트 스니커즈 2342 0539,25,681000.00,235000.000,446000.000,0.3451
13150225,63,더베이스,COMMON PROJECT,스니커즈,커먼 프로젝트 스니커즈 2342 0547,25,681000.00,235000.000,446000.000,0.3451
13150224,63,더베이스,COMMON PROJECT,스니커즈,커먼 프로젝트 스니커즈 2348 0506,27,853000.00,298000.000,555000.000,0.3494
13150223,63,더베이스,COMMON PROJECT,스니커즈,커먼 프로젝트 스니커즈 2348 0528,28,853000.00,298000.000,555000.000,0.3494
13150221,63,더베이스,COMMON PROJECT,스니커즈,커먼 프로젝트 스니커즈 5212 7506,14,611000.00,210000.000,401000.000,0.3437
13150220,63,더베이스,COMMON PROJECT,스니커즈,커먼 프로젝트 스니커즈 2348 0590,28,853000.00,298000.000,555000.000,0.3494
13151830,140453,더베이스_Q,CONVERSE,티셔츠,컨버스 티셔츠 10024999A01,10,86000.00,3000.000,83000.000,0.0349
13151744,140453,더베이스_Q,CONVERSE,티셔츠,컨버스 티셔츠 10024999A04,10,86000.00,3000.000,83000.000,0.0349
13151929,140453,더베이스_Q,CORNELIANI,팬츠,꼬르넬리아니 팬츠 804EQ97820183020,1,434000.00,150000.000,284000.000,0.3456
13151711,140453,더베이스_Q,DEPARTMENT 5,팬츠,디파트먼트5 팬츠 UP0181TS0031060,4,307000.00,99000.000,208000.000,0.3225
13151157,140453,더베이스_Q,DEPARTMENT 5,후드 & 스웻셔츠,디파트먼트5 후드 & 스웻셔츠 UF0132FF0011999,6,385000.00,17000.000,368000.000,0.0442
13144191,262713,더베이스_X,DESTIN,머플러 & 스카프,데스틴 머플러 & 스카프 SOFLSTWO,11,381000.00,69000.000,312000.000,0.1811
13150242,63,더베이스,DIEMME,부츠,DIEMME 부츠 DI2207MF01 SAND,10,672000.00,232000.000,440000.000,0.3452
13151346,140453,더베이스_Q,DIESEL,다운 자켓,디젤 다운 자켓 A035090BFAQ42A,4,397000.00,73000.000,324000.000,0.1839
13151268,140453,더베이스_Q,DIESEL,다운 자켓,디젤 다운 자켓 A033340SEAK89R,7,397000.00,73000.000,324000.000,0.1839
13150888,140453,더베이스_Q,DIESEL,베스트,디젤 베스트 A037390AEAI5BS,4,397000.00,73000.000,324000.000,0.1839
13150212,63,더베이스,DIESEL,부츠,디젤 부츠 Y02986 PR189 T8013,5,853000.00,320000.000,533000.000,0.3751
13151425,140453,더베이스_Q,DIESEL,스니커즈,디젤 스니커즈 Y02045P4261T1015,42,245000.00,41000.000,204000.000,0.1673
